0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:22:33 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3825
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:22:33 -0500] "GET /superabarrotes/img/ual.png HTTP/1.1" 200 47392
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:23:36 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:23:36 -0500] "GET /superabarrotes/img/ual.png HTTP/1.1" 200 44199
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:23:40 -0500] "GET /superabarrotes/img/ual.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:24:54 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3814
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:24:54 -0500] "GET /superabarrotes/img/ual.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:27:00 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3852
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:27:00 -0500] "GET /superabarrotes/img/ual.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:27:20 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3850
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:30:15 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3856
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:30:15 -0500] "GET /superabarrotes/img/ual.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:30:18 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3837
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:30:18 -0500] "GET /superabarrotes/img/053-label.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:30:19 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:30:21 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:30:22 -0500] "GET /superabarrotes/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:30:27 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:30:31 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:31:03 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3762
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:31:03 -0500] "GET /superabarrotes/img/ual.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:31:05 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:31:10 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:31:34 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3743
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:31:37 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:31:45 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:32:55 -0500] "GET /superabarrotes/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:32:57 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 200 3814
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:33:01 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3833
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:33:01 -0500] "GET /superabarrotes/img/ual.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:33:06 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:33:26 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:34:25 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:34:26 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:34:26 -0500] "GET /superabarrotes/img/ual.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:34:34 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:36:04 -0500] "GET /superabarrotes/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:36:05 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 200 3818
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:36:05 -0500] "GET /superabarrotes/img/ual.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:36:23 -0500] "POST /superabarrotes/AdminControler HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:36:23 -0500] "GET /superabarrotes/administracion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:38:15 -0500] "GET /superabarrotes/administracion.html HTTP/1.1" 200 5963
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:38:17 -0500] "GET /superabarrotes/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:38:24 -0500] "POST /superabarrotes/AdminControler HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:38:24 -0500] "GET /superabarrotes/administracion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:38:26 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:38:26 -0500] "GET /superabarrotes/img/053-label.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:38:28 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:38:28 -0500] "GET /superabarrotes/img/ual.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:38:36 -0500] "POST /superabarrotes/AdminControler HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:38:36 -0500] "GET /superabarrotes/ventas.jsp HTTP/1.1" 200 37818
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:40:30 -0500] "POST /superabarrotes/detalleVenta.jsp HTTP/1.1" 200 6327
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:41:16 -0500] "POST /superabarrotes/VentasController HTTP/1.1" 200 4814
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:43:04 -0500] "GET /superabarrotes/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:43:06 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:43:24 -0500] "GET /superabarrotes/index.html HTTP/1.1" 200 4803
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:43:32 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:43:32 -0500] "GET /superabarrotes/img/ual.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:43:54 -0500] "POST /superabarrotes/AdminControler HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:43:54 -0500] "GET /superabarrotes/administracion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:43:56 -0500] "GET /superabarrotes/img/053-label.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:46:22 -0500] "GET /superabarrotes/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:46:27 -0500] "POST /superabarrotes/AdminControler HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:46:28 -0500] "GET /superabarrotes/ventas.jsp HTTP/1.1" 200 37812
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:46:30 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:46:32 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:46:32 -0500] "GET /superabarrotes/img/ual.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:47:38 -0500] "POST /superabarrotes/detalleVenta.jsp HTTP/1.1" 200 6301
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:47:44 -0500] "GET /superabarrotes/informacion.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:47:48 -0500] "POST /superabarrotes/VentasController HTTP/1.1" 500 1644
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:47:57 -0500] "POST /superabarrotes/VentasController HTTP/1.1" 200 4796
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:48:01 -0500] "GET /superabarrotes/soporte.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:48:05 -0500] "GET /superabarrotes/ventas.jsp HTTP/1.1" 200 37812
0:0:0:0:0:0:0:1 - - [08/Aug/2018:21:48:10 -0500] "POST /superabarrotes/detalleVenta.jsp HTTP/1.1" 200 6331
